0	2026-05-04T14:15:41-0600	/tmp/a.png	session_a	0	1
1	2026-05-04T14:15:41-0600	/tmp/b.png	session_b	10	2
2	2026-05-04T14:22:40-0600	/home/big-bro/Pictures/Screenshots/Screenshot_20260503_192701.png	session_1777926160_63327	0	1
3	2026-05-04T14:31:29-0600	/home/big-bro/Pictures/Screenshots/Screenshot_20260503_192701.png	session_1777926689_81953	0	1
4	2026-05-04T15:08:47-0600	/home/big-bro/Pictures/Screenshots/Screenshot_20260503_192701.png	session_1777928927_158304	0	1
5	2026-05-04T15:08:51-0600	/home/big-bro/Pictures/Screenshots/Screenshot_20260503_192701.png	session_1777928931_158440	0	1
